Race,Feature,Mean_Abs_SHAP
2022_Le Castellet,Style_Cluster_ID,0.0
2022_Le Castellet,Style_Entropy,0.0004050328096428932
2022_Le Castellet,Year,0.0
2022_Le Castellet,Tyre_Compound_Interaction,0.0027172084456405683
2022_Spa-Francorchamps,LapNumber,0.0003024306497373659
2022_Spa-Francorchamps,Stint,0.0005190358288328583
2022_Spa-Francorchamps,TyreLife,0.0005785477765354679
2022_Spa-Francorchamps,Position,0.019300351518842688
2022_Spa-Francorchamps,AirTemp,0.0008942955796161382
2022_Spa-Francorchamps,Humidity,0.0017027210191524098
2022_Spa-Francorchamps,Pressure,0.0013483809972976862
2022_Spa-Francorchamps,TrackTemp,0.0006146807859429697
2022_Spa-Francorchamps,WindDirection,0.003378529345409966
2022_Spa-Francorchamps,WindSpeed,0.002513800466173075
2022_Spa-Francorchamps,FuelLoad,0.013225952842788434
2022_Spa-Francorchamps,Track_Evolution,0.00028346369430501964
2022_Spa-Francorchamps,Cumulative_Field_Dist_KM,0.003230614033086308
2022_Spa-Francorchamps,Lap_Damage,0.0035153369174307425
2022_Spa-Francorchamps,LatOffset_Mean,0.0005285164993908614
2022_Spa-Francorchamps,Accumulated_Tyre_Wear,0.0001974207696000258
2022_Spa-Francorchamps,LatOffset_Std,0.00035545084604148193
2022_Spa-Francorchamps,Energy_Lap,0.001496396818833977
2022_Spa-Francorchamps,Gap_To_Car_Ahead,0.0006564865166677541
2022_Spa-Francorchamps,Dirty_Air_Fraction,5.657282818930352e-05
2022_Spa-Francorchamps,Aero_Loss,0.0004775621608374717
2022_Spa-Francorchamps,DRS_Fraction,0.0
2022_Spa-Francorchamps,Traction_1_5,0.0
2022_Spa-Francorchamps,Asphalt_Grip_1_5,0.00026263951429039245
2022_Spa-Francorchamps,Asphalt_Abrasion_1_5,0.012551996100485257
2022_Spa-Francorchamps,Track_Evolution_1_5,0.0
2022_Spa-Francorchamps,Tyre_Stress_1_5,0.0
2022_Spa-Francorchamps,Braking_1_5,0.0
2022_Spa-Francorchamps,Lateral_1_5,0.0
2022_Spa-Francorchamps,Downforce_1_5,0.0
2022_Spa-Francorchamps,Min_Pressure_Front_PSI,0.007939915831407957
2022_Spa-Francorchamps,Min_Pressure_Rear_PSI,0.0
2022_Spa-Francorchamps,Circuit_Length_KM,0.0
2022_Spa-Francorchamps,Compound_Int,0.0030035860442524185
