Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
ALB,46.0,0.6751817318363851,0.24221980856180444,0.3183813933184635,0.18553438461361987,0.23504360257873427,0.29244414835056604,0.22792587898517128,0.28019463142517975,0.4146004677024459,0.2616022550376559,0.15476515392942397,0.08756310713150332,78.9,-0.8071763080632278,-0.14605948728021886,-0.4287198933665601,0.7880873083735079,0.025705658181669654,0.18620703344482245,0,0.5947843871304355
ALB,47.0,0.7185696007376761,0.2320562605487342,0.37738829467202345,0.175356573712686,0.1982519279272973,0.2414192802708872,0.30256104256699295,0.37098825218635656,0.42079271113759525,0.3069740435973174,0.16732626139574752,0.08056927955922343,78.528,0.689786268308652,1.0631801338519384,-0.3397276192810608,0.0007291861041276823,0.966300761647238,0.032970052248633995,1,0.15089121590625798
ALB,48.0,0.6515854131782786,0.22740860412727099,0.3607211840018858,0.15210474739824173,0.22903765302353782,0.27788075634440546,0.3011968762570576,0.3282035739556468,0.3716922043603911,0.2871151367300435,0.14581250243843424,0.07216669807028014,78.882,-1.621293407284941,1.0410778984896614,-1.0453791012707188,0.0002866249345514414,0.0009848839087091951,0.9987284911567396,2,0.010427134325807818
ALB,49.0,0.6946259656887399,0.22767251429562835,0.2967919031806508,0.14341560516893329,0.24845530358217674,0.27993097616807916,0.31663097649651945,0.3289609167101965,0.35769361078912965,0.3152217869717374,0.16521326328035157,0.07710811394037652,80.597,-0.136313895589857,1.291141335486379,-1.2465609005575162,0.0001209952063440015,0.01753883286665105,0.9823401719270046,2,0.08950974138777279
ALB,50.0,0.7196944609586204,0.23800263841376526,0.37299811290723106,0.17596590674963758,0.0772937772499903,0.1350219279569687,0.23532337642505316,0.28091400568267827,0.39480571543931803,0.25834901534701227,0.16751667459417882,0.12152619628609967,80.166,0.7285960484855493,-0.026205164301182433,-0.7132016062229194,0.3090238677994281,0.20358237878253455,0.48739375341803737,2,1.037218597271264
ALB,51.0,0.6965060225798868,0.24492704241657867,0.3460860797945674,0.1926105389917802,0.22548371018599217,0.27209918686284773,0.23488526507526336,0.29901741356126893,0.3469454021438398,0.2559931337482389,0.1679991748048811,0.07293607491725491,89.941,-0.07144841870045793,-0.03330344850407992,-1.4010295579523944,0.01643839261577202,4.751991559069584e-05,0.9835140874686374,2,0.08435344432383717
ALB,56.0,0.7430798926949507,0.22754236191993035,0.3405674487151246,0.20566318938168274,0.20769650775904386,0.28556470241664517,0.33085343640785303,0.2707817413554996,0.24015876043775644,0.19064340787822195,0.15360839297729384,0.09947242616540612,104.909,1.5354371547225971,1.5215737645101857,-2.9357214974576076,1.2769081842697287e-10,1.141238747902275e-09,0.9999999987310701,2,4.5491615691616716e-08
ALB,61.0,0.6777116892605595,0.2223997302826879,0.2781065474630823,0.20517642931063165,0.14663535907294056,0.25968878401801726,0.34431069450546253,0.311046758060435,0.25656753103509794,0.22222414239463945,0.16331956995226588,0.1176639925825854,101.209,-0.719888048010184,1.739608386563248,-2.6999016648399516,1.1439069815318616e-09,8.51686964377747e-11,0.9999999987709245,2,4.5504032002251015e-08
ALB,62.0,0.7377167309084733,0.23443362767501677,0.372781009125648,0.18384352239901752,0.13211984015031472,0.18049373481281816,0.2967174445244613,0.27587451002537294,0.2717553499349492,0.21925573648678784,0.17838137568506637,0.1418859135596003,99.897,1.350398048431174,0.9685021034989552,-2.4816288277895957,1.0587748033076616e-07,5.0954299058884784e-08,0.9999998431682203,2,2.712969952545004e-06
ALB,63.0,0.6944318477509819,0.23252559410086615,0.35099498872660584,0.20237822316372014,0.1853545693307876,0.24477673487321022,0.26367778193402636,0.2697450433438912,0.2819811311239519,0.20949885081747727,0.16473170905711418,0.11928609447453982,98.649,-0.14301132728182037,0.43319317998608586,-2.334668274342278,1.1558583789726342e-05,3.1199099372286153e-10,0.9999884411042193,2,0.00014297848301546767
ALB,64.0,0.7164083297838285,0.22669191341885486,0.38568984123916866,0.23084594757800134,0.18628276068154756,0.2846710391962597,0.276842412576828,0.2777076423154749,0.30028941638849754,0.21798124277114111,0.17050889681394804,0.13387859378663797,97.428,0.6152183806193566,0.6464866492687549,-2.0715494293935315,2.9481448372444863e-05,6.234687845578234e-07,0.9999698950828427,2,0.00034655564573061906
