Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
ALB,11.0,0.8667952284022694,0.2020763584087993,0.21151888928289975,0.21309390109823564,0.08943053264497307,0.1993564639223893,0.2687778178175416,0.3284105227018867,0.5886154716972728,0.33479844932431413,0.07856209849735424,0.06019522211120522,93.842,0.6917504791380571,1.041424209269867,-1.8298006596544087,0.0037549605853509837,0.733578935035934,0.26266610437871507,1,0.5993985831160826
ALB,12.0,0.8314859728835937,0.19685070977811148,0.19970875257996107,0.18960853918834622,0.07758688759077816,0.1771963206846645,0.2055301071774514,0.3010079295575822,0.6693979105824343,0.2866307289492581,0.0761674461642318,0.060874691232641866,93.857,-0.8325130181204272,0.2505043136303775,-0.18971518334509685,0.03229568709168903,0.9489870483706591,0.018717264537651872,1,0.2350174760806576
ALB,13.0,0.8704656032835997,0.20203228336684315,0.17910161893030604,0.198202428893237,0.06074971466599599,0.16372319602982066,0.1755352333813066,0.24629998957543217,0.665558402876169,0.29152949842012243,0.07814707137210863,0.06164612420505786,93.751,0.8501967100393873,-0.1245850328847054,-0.26766678906692,0.8380622048440589,0.08491183417277497,0.07702596098316598,0,0.5549239027008758
ALB,14.0,0.8189828687182424,0.21202324409159554,0.22601706048123588,0.19815926959155275,0.10799605588854745,0.1886278576846636,0.22106659023243863,0.2999262623714868,0.6068042247666375,0.30625668514425347,0.08227332711373435,0.0650707047837241,93.951,-1.3722589006578068,0.44478982107554726,-1.4605234980221786,0.08566386478981197,0.3511545082484808,0.5631816269617074,2,0.9013497241856205
ALB,15.0,0.8271719680716524,0.18840301025710215,0.18289435391122047,0.19317539784469387,0.055807935100404917,0.15841560147178813,0.25679477241122883,0.29968332152292926,0.6054005604643174,0.26089183134926647,0.07851097273418678,0.062009998532669766,93.786,-1.0187440775196157,0.8915748483003224,-1.4890213927084441,0.0010261192135038889,0.6559269379448146,0.34304694284168136,1,0.6506917651822681
ALB,16.0,0.855377175251551,0.19158090828181526,0.1976093204294422,0.21428393199122045,0.08814766307026509,0.21316583156445415,0.2773862650324151,0.38143290470036406,0.6141566828356653,0.32647188454496173,0.08240131045581776,0.06168231736390179,94.343,0.19884510994408003,1.1490738317447406,-1.311250217088832,6.220801142379802e-05,0.8263898287564018,0.1735479632321743,1,0.46212043177290996
ALB,17.0,0.8663019489219284,0.20416984116438638,0.1868247307350082,0.19622809418436357,0.06883757083625693,0.18049670490552455,0.09141522687491295,0.17434576053660772,0.6956257919275701,0.2857245466610707,0.08448400625793179,0.06635404757463159,93.707,0.6704561217582244,-1.1765153888438336,0.34277638118505854,0.7942067222474603,6.854402640793274e-05,0.2057247337261319,0,0.5089468531428109
ALB,18.0,0.8492495376267797,0.20831329295156994,0.17476043541408423,0.1888813486565793,0.07791556485034833,0.216544278617306,0.217719638038688,0.22715792988460343,0.6562687621044316,0.27907556751801643,0.08304643787124202,0.06550277336444936,93.615,-0.06567857424763066,0.402935798961525,-0.45626972208205346,0.02674895803569592,0.9230462867922434,0.05020475517206058,1,0.32097351669826796
ALB,19.0,0.8401020751467235,0.22028958010453176,0.22292558712979021,0.22784053777699068,0.11991389004327441,0.2247358224490325,0.18578590538863154,0.23954893102086755,0.5904157445987013,0.25798850092738584,0.08702163711276573,0.0700745524383532,93.654,-0.4605649275868107,0.0036007994911636193,-1.7932506188315087,0.4293079921349441,0.0023278130909555653,0.5683641947741005,2,0.6982493948748312
ALB,20.0,0.8586309748418275,0.21674342642450103,0.22196918132629803,0.2115482373049448,0.09587429271683941,0.19802435104006183,0.14516457300568425,0.10466151281520826,0.6430029345529334,0.2345601196110172,0.08460072240439721,0.06800079111459174,93.44,0.33930822280211886,-0.5043736337951675,-0.7255991877270002,0.901767277179915,0.0010447661314215615,0.09718795668866365,0,0.326968559138312
ALB,21.0,0.9065486810030154,0.18766222199301694,0.1853892415950119,0.18714033135591188,0.058130976958115727,0.17263138143604223,0.21059103696691872,0.23698630753235453,0.6069438143437141,0.2860659020602287,0.08240517961030698,0.07116853124127788,93.195,2.407865299436743,0.3137918227024776,-1.457689480614844,0.7542890775321036,0.05682899216597044,0.18888193030192532,0,0.6904600091684341
ALB,22.0,0.8748242047339483,0.20201363022246568,0.19332944387531972,0.1864865213404774,0.08366197184497584,0.16246903302414542,0.24642494985549687,0.2992571987231522,0.6388373543996323,0.30894148370099317,0.07923912354087236,0.061324085954293964,93.021,1.0383529595063388,0.761899024613183,-0.8101708793485372,0.0029690140052525175,0.8977659311254583,0.09926505486928933,1,0.34339710088886966
ALB,23.0,0.8584655176040962,0.21151594461131362,0.21104924918388593,0.1853431305058566,0.10108961494282498,0.19383436370602591,0.13670532064874605,0.28378510299818793,0.6569093616783946,0.29378150546632503,0.08445932003857021,0.07258369473500687,93.117,0.3321656075267085,-0.6101575574127406,-0.4432639491456826,0.9341447421533398,0.0009865140726856966,0.06486874377397465,0,0.24790683172946826
ALB,24.0,0.8245859653354797,0.19595625286199833,0.19124164079510295,0.18672578545230395,0.1089672670904462,0.2091950562756969,0.19742624604955109,0.23609730545327118,0.6495486295760259,0.2818469743189972,0.08015164343333891,0.05908335536298161,93.163,-1.1303791011601954,0.1491645982052771,-0.5927052136420459,0.24132732405721624,0.7028068336769085,0.05586584226587524,1,0.7520942190984606
ALB,25.0,0.8411279312820326,0.2102569940702019,0.18760937866078364,0.22790371779488874,0.10242862815789776,0.11632878302225205,0.21627582234028092,0.23707076333125948,0.6379929058121548,0.2944263218333387,0.07917967330289662,0.06015302304917421,93.374,-0.4162797950480302,0.3848807176004782,-0.8273152969091474,0.08478388948249624,0.8173191009463631,0.09789700957114043,1,0.6015881130119412
ALB,26.0,0.8039606464320186,0.20045835351885766,0.18320323589565787,0.20071730852691616,0.1176995110248593,0.21436546755280966,0.25225801122434793,0.2965481002292302,0.6294789937602927,0.2703658837263144,0.07683715811330231,0.0634604408135638,93.175,-2.0207524682008224,0.8348421278879143,-1.0001689974848897,0.00010635607032657332,0.8662859605957485,0.13360768333392517,1,0.3942517885802377
ALB,27.0,0.8517120407344964,0.2137190379621767,0.19983334747329248,0.19446272337120157,0.11036965360500181,0.2138259628571953,0.28497452607804913,0.29084975836593374,0.6019052448104141,0.3042954304703242,0.08467192032148013,0.07287970454910667,93.126,0.040625100067813565,1.2439659088422133,-1.559985039240989,3.8627456305023824e-05,0.7266472871808106,0.27331408536288415,1,0.586946122558497
ALB,28.0,0.8649000619535828,0.19611951167267147,0.18989172504432258,0.18533889862351277,0.10655148803808988,0.20254191158075072,0.1400364579263665,0.24825343264530716,0.6392166469565798,0.281397157757966,0.08378773347280866,0.06845956372602131,93.084,0.6099381328699783,-0.5685013026437915,-0.8024702921601994,0.8210206018091982,0.00040674435013456105,0.17857265384066726,0,0.472724436108018
ALB,29.0,0.8459743799655447,0.2276896180410492,0.2047591234065868,0.2052323421489281,0.125530948850392,0.2362849366841521,0.15574994245153775,0.2412602245795774,0.6164016730053589,0.27217287954912295,0.08407335319886061,0.07084966480236136,92.869,-0.20706369260976915,-0.37200237145712645,-1.2656713038672858,0.7310088728506905,0.0007046728942938276,0.2682864542550162,0,0.5871456263854113
ALB,30.0,0.876952122848774,0.21712597520038265,0.19066452095038383,0.19259345962032373,0.11279117524674341,0.1998640673886918,0.1747402101567364,0.1388530110437381,0.6476688330754096,0.26437532680932935,0.07978447835885766,0.0655660371932662,92.882,1.1302129508864562,-0.13452688974314894,-0.6308697823481313,0.8816793277331324,0.023137125301579478,0.09518354696528813,0,0.42203562548431883
ALB,31.0,0.859217121805728,0.21212906465057774,0.177018422975992,0.20359445448319485,0.23948287122332376,0.3129888872024295,0.18099577359364474,0.23123374160120555,0.6089753614978732,0.28142248135739606,0.08242945811223759,0.06903861909539438,92.816,0.3646115719659044,-0.056300349515626055,-1.4164439942448368,0.7876619131237429,0.005323614647272547,0.20701447222898445,0,0.5419173333847699
ALB,39.0,0.838072036158363,0.21732634871805465,0.20735374273034413,0.2073404815114969,0.20562675478918147,0.3034401920001837,0.1953796491314737,0.23048204144175508,0.6335705218794258,0.24439401028675423,0.08292060591391151,0.07239347294497174,92.63,-0.5481995798193631,0.12357166836670945,-0.9171007472969906,0.6112000096111814,0.2570313096408592,0.13176868074795955,0,0.9171610573471175
