Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,ALO,65.0,4.0,SOFT,88.27,88.23953105973806,0.03046894026194738
2022,6,Barcelona,2,BOT,5.0,1.0,SOFT,88.999,88.54282241113614,0.4561775888638492
2022,6,Barcelona,2,BOT,6.0,1.0,SOFT,88.984,88.98979706259605,0.0057970625960629685
2022,6,Barcelona,2,BOT,13.0,1.0,SOFT,89.267,89.44564328260817,0.17864328260818255
2022,6,Barcelona,2,BOT,19.0,2.0,MEDIUM,88.389,88.53630816306324,0.14730816306324807
2022,6,Barcelona,2,BOT,20.0,2.0,MEDIUM,88.55,88.42942653686984,0.12057346313015346
2022,6,Barcelona,2,BOT,21.0,2.0,MEDIUM,88.613,88.56228469422426,0.05071530577574396
2022,6,Barcelona,2,BOT,22.0,2.0,MEDIUM,88.189,88.63476954378419,0.44576954378419
2022,6,Barcelona,2,BOT,23.0,2.0,MEDIUM,88.803,88.24341662525744,0.5595833747425522
2022,6,Barcelona,2,BOT,24.0,2.0,MEDIUM,88.563,88.76139867540762,0.19839867540762046
2022,6,Barcelona,2,BOT,25.0,2.0,MEDIUM,88.699,88.59681888660043,0.10218111339956931
2022,6,Barcelona,2,BOT,26.0,2.0,MEDIUM,88.576,88.73333399848644,0.15733399848644464
2022,6,Barcelona,2,BOT,27.0,2.0,MEDIUM,88.508,88.62883910750523,0.12083910750523855
2022,6,Barcelona,2,BOT,28.0,2.0,MEDIUM,89.057,88.53336580461539,0.5236341953846161
2022,6,Barcelona,2,BOT,29.0,2.0,MEDIUM,88.695,89.02794634791188,0.3329463479118916
2022,6,Barcelona,2,BOT,30.0,2.0,MEDIUM,88.692,88.7235253795044,0.031525379504405496
2022,6,Barcelona,2,BOT,31.0,2.0,MEDIUM,89.25,88.72386579179933,0.5261342082006741
2022,6,Barcelona,2,BOT,32.0,2.0,MEDIUM,88.803,89.21587149220579,0.4128714922057891
2022,6,Barcelona,2,BOT,33.0,2.0,MEDIUM,89.322,88.83781529619638,0.48418470380361994
2022,6,Barcelona,2,BOT,40.0,3.0,MEDIUM,87.449,87.35634519527903,0.09265480472096671
2022,6,Barcelona,2,BOT,41.0,3.0,MEDIUM,88.315,87.48803725573933,0.8269627442606641
2022,6,Barcelona,2,BOT,42.0,3.0,MEDIUM,87.646,88.20994165918343,0.5639416591834339
2022,6,Barcelona,2,BOT,43.0,3.0,MEDIUM,88.174,87.69774886734868,0.4762511326513258
2022,6,Barcelona,2,BOT,44.0,3.0,MEDIUM,87.999,88.15135760226636,0.1523576022663597
2022,6,Barcelona,2,BOT,45.0,3.0,MEDIUM,88.259,88.02930435260264,0.2296956473973602
2022,6,Barcelona,2,BOT,46.0,3.0,MEDIUM,88.512,88.27335373124164,0.23864626875836062
2022,6,Barcelona,2,BOT,47.0,3.0,MEDIUM,88.374,88.52163667854646,0.14763667854646745
2022,6,Barcelona,2,BOT,48.0,3.0,MEDIUM,88.364,88.42286165032418,0.058861650324175875
2022,6,Barcelona,2,BOT,49.0,3.0,MEDIUM,88.448,88.40911448655676,0.038885513443236534
2022,6,Barcelona,2,BOT,50.0,3.0,MEDIUM,88.275,88.47511695466362,0.20011695466361476
2022,6,Barcelona,2,BOT,51.0,3.0,MEDIUM,88.13,88.31320042316857,0.18320042316857713
2022,6,Barcelona,2,BOT,52.0,3.0,MEDIUM,88.684,88.16054229657932,0.5234577034206748
2022,6,Barcelona,2,BOT,53.0,3.0,MEDIUM,89.717,88.64538489193984,1.0716151080601644
2022,6,Barcelona,2,BOT,54.0,3.0,MEDIUM,87.948,89.40391718840971,1.4559171884097202
2022,6,Barcelona,2,BOT,55.0,3.0,MEDIUM,87.842,87.98962920590812,0.1476292059081231
2022,6,Barcelona,2,BOT,56.0,3.0,MEDIUM,87.657,87.88371332770181,0.22671332770181302
2022,6,Barcelona,2,BOT,57.0,3.0,MEDIUM,88.149,87.70073993324351,0.4482600667564926
2022,6,Barcelona,2,BOT,58.0,3.0,MEDIUM,90.459,88.12326498867783,2.335735011322169
2022,6,Barcelona,2,BOT,59.0,3.0,MEDIUM,88.471,89.91660271619367,1.4456027161936613
2022,6,Barcelona,2,BOT,60.0,3.0,MEDIUM,88.522,88.51354020939733,0.00845979060266449
2022,6,Barcelona,2,BOT,61.0,3.0,MEDIUM,88.748,88.56076145160027,0.18723854839973095
2022,6,Barcelona,2,BOT,62.0,3.0,MEDIUM,89.055,88.77451333157032,0.28048666842968295
2022,6,Barcelona,2,BOT,63.0,3.0,MEDIUM,88.844,89.0775232502484,0.23352325024840598
2022,6,Barcelona,2,BOT,64.0,3.0,MEDIUM,89.289,88.89800838256471,0.3909916174352907
2022,6,Barcelona,2,BOT,65.0,3.0,MEDIUM,89.97,89.28522585085578,0.6847741491442207
2022,6,Barcelona,2,BOT,66.0,3.0,MEDIUM,90.378,89.91230220366825,0.4656977963317568
2022,6,Barcelona,2,GAS,5.0,1.0,SOFT,89.981,89.63612270840157,0.34487729159842906
2022,6,Barcelona,2,GAS,6.0,1.0,SOFT,89.945,90.00210188868414,0.05710188868413829
2022,6,Barcelona,2,GAS,16.0,2.0,MEDIUM,89.868,89.44122293047745,0.4267770695225397
2022,6,Barcelona,2,GAS,17.0,2.0,MEDIUM,89.961,89.86183121378409,0.09916878621591894
2022,6,Barcelona,2,GAS,18.0,2.0,MEDIUM,90.089,90.01629214421432,0.07270785578568609
2022,6,Barcelona,2,GAS,19.0,2.0,MEDIUM,90.447,90.14283835212409,0.3041616478759202
2022,6,Barcelona,2,GAS,20.0,2.0,MEDIUM,90.364,90.45176052046416,0.08776052046415506
2022,6,Barcelona,2,GAS,21.0,2.0,MEDIUM,90.531,90.42086671420911,0.11013328579088894
2022,6,Barcelona,2,GAS,22.0,2.0,MEDIUM,91.754,90.58193715350184,1.172062846498171
2022,6,Barcelona,2,GAS,23.0,2.0,MEDIUM,90.36,91.37304841343423,1.0130484134342386
2022,6,Barcelona,2,GAS,24.0,2.0,MEDIUM,90.532,90.40499843498688,0.12700156501311904
2022,6,Barcelona,2,GAS,25.0,2.0,MEDIUM,90.252,90.59460579156405,0.3426057915640599
2022,6,Barcelona,2,GAS,26.0,2.0,MEDIUM,90.82,90.32903143528516,0.4909685647148331
2022,6,Barcelona,2,GAS,27.0,2.0,MEDIUM,91.82,90.7964230094087,1.0235769905912988
