Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Dirty_Air_Fraction,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_CV,Std_Speed_CV,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3,Target_Delta,Prev_Delta,Driver_Encoded,Location_Encoded,Team_Encoded
0 days 02:15:38.629000,DEV,0 days 00:01:34.017000,44.0,3.0,SOFT,12.0,AlphaTauri,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,94.017,21.542307692307688,9802.624,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4901.312,1,2,3,15,0.8333333333333334,3,71.07060678319414,0.920532308946864,1.0,0.6,49.5,3.5,0.3084954909025075,0.3744186996021034,0.8202204256297183,0.19803145101019845,0.24552607289008407,0.21652115998157204,0.10787818071944165,0.24939027365812655,0.3318131199051898,0.3575015695378137,0.6155534440499953,0.2971447617267687,0.08679925176134598,0.06269102129336455,0.0739842693322319,0.848943098438453,0.07707263222931492,1.0,0.5292111106450463,1.0,92.516,92.369,92.51166666666667,1.5009999999999906,0.14700000000000557,3,0,1
0 days 02:17:11.458000,DEV,0 days 00:01:32.829000,45.0,3.0,SOFT,13.0,AlphaTauri,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,92.829,19.446153846153848,10014.7,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5007.35,1,2,3,15,0.8333333333333334,3,74.4171348589609,0.9232335074652461,1.0,0.6,49.5,3.5,0.28726516825456677,0.341647474699841,0.864678220866736,0.21544032336683253,0.14846978620813286,0.21096929997160183,0.2209916281304699,0.32348417251048683,0.2550296263460518,0.19569089630722816,0.6125577303234017,0.23301839025685492,0.08309115356631293,0.0667475571662144,0.711966480578931,0.18495150810282657,0.10308201131824238,0.0,0.7882340557366387,1.0,94.017,92.516,92.96733333333333,-1.1880000000000024,1.5009999999999906,3,0,1
0 days 02:18:44.174000,DEV,0 days 00:01:32.716000,46.0,3.0,SOFT,14.0,AlphaTauri,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,92.716,17.349999999999994,10214.994,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5107.497,1,2,3,15,0.8333333333333334,3,73.52521563318575,1.2623622600122104,1.0,0.6,49.5,3.5,0.889113952288965,1.4014022594968563,0.8707899381057526,0.1889536250166732,0.19255542210955945,0.19564923407982024,0.05570401569967153,0.2932813827666087,0.20455261011677264,0.3285694140981831,0.705048000511134,0.3035222726794685,0.08355083663366776,0.06878454722281618,0.2663077281948657,0.7025402579316367,0.031152013873497517,1.0,0.7084486225639508,1.0,92.829,94.017,93.12066666666668,-0.11299999999999955,-1.1880000000000024,3,0,1
0 days 02:20:16.630000,DEV,0 days 00:01:32.456000,47.0,3.0,SOFT,15.0,AlphaTauri,Silverstone,21.5,58.0,1001.0,False,30.0,229,2.4,92.456,15.253846153846155,10427.07,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5213.535,1,2,3,15,0.8333333333333334,3,75.63373393242496,1.79313192395548,0.7677053824362606,0.6,49.5,3.5,0.39160943226654055,0.4774059978043813,0.8626628220136341,0.17433501626795206,0.17173416116787596,0.18503711489651095,0.1036713257988382,0.10519773579501168,0.2206629205148704,0.21032696427438724,0.6380630461928841,0.2688779814626633,0.08185616466077532,0.06980841428976543,0.802767774794799,0.14397400283159706,0.05325822237360393,0.0,0.611584380587423,1.0,92.716,92.829,93.18733333333334,-0.2599999999999909,-0.11299999999999955,3,0,1
0 days 02:21:48.983000,DEV,0 days 00:01:32.353000,48.0,3.0,SOFT,16.0,AlphaTauri,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,92.353,13.157692307692301,10627.364,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5313.682,1,2,3,15,0.8333333333333334,3,74.52382741522536,2.281671657953902,0.22580645161290322,0.6,49.5,3.5,0.3135129550922626,0.3528138503422727,0.8156003207713216,0.21754642405078145,0.19249882743278512,0.19647738446162244,0.13087554050028302,0.12468567211974184,0.2681170110755653,0.32559532115317114,0.6458240036629124,0.2664941745707905,0.08165501828366338,0.06516577769111058,0.4586030856446128,0.49069588581195545,0.050701028543431656,1.0,0.8580355528792438,1.0,92.456,92.716,92.66699999999999,-0.10300000000000864,-0.2599999999999909,3,0,1
0 days 02:23:21.523000,DEV,0 days 00:01:32.540000,49.0,3.0,SOFT,17.0,AlphaTauri,Silverstone,21.6,54.0,1000.9,False,29.6,200,4.3,92.54,11.061538461538461,10827.658,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5413.829,1,2,3,15,0.8333333333333334,3,75.80515151389594,2.6491165342047966,0.09090909090909091,0.6,49.5,3.5,0.3042356072776279,0.34735522680880176,0.84662005582081,0.2056470229856206,0.18785715147748508,0.17683226436905805,0.1569212583276314,0.29706385693298804,0.29629619280141795,0.33758063045686787,0.572811648818395,0.31270435405572117,0.08208411175495763,0.062455415315431397,0.5502238227001222,0.17596887754914914,0.2738072997507288,0.0,0.9891280919876089,1.0,92.353,92.456,92.50833333333333,0.18700000000001182,-0.10300000000000864,3,0,1
0 days 02:24:54.155000,DEV,0 days 00:01:32.632000,50.0,3.0,SOFT,18.0,AlphaTauri,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,92.632,8.965384615384608,11027.952,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5513.976,1,2,3,15,0.8333333333333334,3,76.29480025581856,2.9026650972034114,0.07244318181818182,0.6,49.5,3.5,0.33043375079802784,0.37290713499046835,0.835794884917454,0.22520514538099096,0.16362145514089596,0.1914602570662487,0.056315293667000194,0.09293307172946062,0.11061393575869308,0.07780557077903168,0.7201634511542925,0.21708725766707837,0.08343526543917429,0.06435641839845546,0.9586592480461802,0.024103567833457164,0.017237184120362993,0.0,0.2002643171810216,1.0,92.54,92.353,92.44966666666666,0.09199999999999875,0.18700000000001182,3,0,1
0 days 02:26:26.600000,DEV,0 days 00:01:32.445000,51.0,3.0,SOFT,19.0,AlphaTauri,Silverstone,21.8,53.0,1001.0,False,30.2,188,3.5,92.445,6.869230769230768,11228.246,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5614.123,1,2,3,15,0.8333333333333334,3,74.94251778606547,2.5574882827244574,0.12981455064194009,0.6,49.5,3.5,0.30841565610217214,0.3458836314020524,0.8496844442117145,0.2066847307059044,0.16864991803768328,0.19190441170915692,0.12210649199576289,0.11479347427072631,0.24272374937003532,0.29518611739122885,0.6185963499520005,0.2666744196595436,0.08271412552565294,0.07024689984173581,0.8044070229550828,0.1278308279274469,0.0677621491174703,0.0,0.6204320586961678,1.0,92.632,92.54,92.50833333333333,-0.18700000000001182,0.09199999999999875,3,0,1
0 days 02:27:59.020000,DEV,0 days 00:01:32.420000,52.0,3.0,SOFT,20.0,AlphaTauri,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,92.42,4.773076923076914,11428.54,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5714.27,1,2,3,15,0.8333333333333334,3,78.50117510594981,1.939581176709499,0.6036161335187761,0.6,49.5,3.5,0.2797929582697314,0.317385586461327,0.8647186152915431,0.2073591889786449,0.14759456022505427,0.17205206924760266,0.10659124346791231,0.12018651143072441,0.2228775468279422,0.22289317289709168,0.6945173942198875,0.25392799219864765,0.07824394101601632,0.06448423654643579,0.2623182832863691,0.7077292750481166,0.029952441665514497,1.0,0.700768458134161,1.0,92.445,92.632,92.539,-0.024999999999991473,-0.18700000000001182,3,0,1
0 days 01:08:31.628000,GAS,0 days 00:01:33.349000,4.0,1.0,MEDIUM,4.0,Alpine,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,93.349,101.61538461538461,801.176,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,400.588,1,2,3,15,0.8333333333333334,2,76.06526000863268,0.6078612841272046,1.0,0.6,49.5,3.5,0.2829502262219316,0.3051569894174596,0.8623048983005567,0.2160503007547542,0.17237671093738466,0.1886605611511491,0.1336466695118564,0.135235360956188,0.2937174028957463,0.18609981808555243,0.5813172167211945,0.2501228635323006,0.08654918378104344,0.06795336428799138,0.5590232716648966,0.19294355440884095,0.24803317392626237,0.0,0.9883751105723386,1.0,93.605,94.706,96.44166666666666,-0.2560000000000002,-1.100999999999999,4,0,2
0 days 01:10:05.491000,GAS,0 days 00:01:33.863000,5.0,1.0,MEDIUM,5.0,Alpine,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,93.863,99.51923076923077,1036.816,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,518.408,1,2,3,15,0.8333333333333334,2,75.19986161554903,0.8560089725067382,1.0,0.6,49.5,3.5,0.5965706077525038,1.0070668380418328,0.8709171209345963,0.20872050962750183,0.17940623054908653,0.20389269762255088,0.08284643744651043,0.08708092346075279,0.2619554817384169,0.24364484543311643,0.6328846589006258,0.271138447980412,0.08653790950160935,0.06695174818632385,0.5381804567008082,0.3727070576787766,0.08911248562041499,0.0,0.916744857472097,1.0,93.349,93.605,93.88666666666666,0.5139999999999958,-0.2560000000000002,4,0,2
0 days 01:11:39.634000,GAS,0 days 00:01:34.143000,6.0,1.0,MEDIUM,6.0,Alpine,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,94.143,97.42307692307692,1272.456,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,636.228,1,2,3,15,0.8333333333333334,2,81.26552458305412,0.6767729061530585,1.0,0.6,49.5,3.5,0.33363680461843775,0.41197127254347515,0.8534008336229305,0.18938014996078123,0.16098342471072608,0.1959795708140644,0.09844855799783454,0.1228026840220217,0.3096458839402757,0.33135090284872865,0.529227976977044,0.32237519359302824,0.08404941419190615,0.07253366256306608,0.1397955870327607,0.13143906189333526,0.7287653510739039,2.0,0.772359769394169,1.0,93.863,93.349,93.60566666666666,0.28000000000000114,0.5139999999999958,4,0,2
0 days 01:13:14.033000,GAS,0 days 00:01:34.399000,7.0,1.0,MEDIUM,7.0,Alpine,Silverstone,21.4,55.0,1001.2,False,29.2,190,4.0,94.399,95.32692307692308,1508.096,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,754.048,1,2,3,15,0.8333333333333334,2,76.48023207097606,0.666053027115992,1.0,0.6,49.5,3.5,0.3040186997268118,0.33420022947770384,0.8378386777665531,0.21366599824657762,0.19122542057152322,0.19416872488121972,0.10340172124060036,0.12793683832764063,0.3383294650868613,0.2842024049602731,0.500340071292096,0.2490245594652957,0.08492590088943806,0.06419244650223914,0.022388694550487382,0.06978651656533376,0.907824788884179,2.0,0.3586429435784038,1.0,94.143,93.863,93.78500000000001,0.2560000000000002,0.28000000000000114,4,0,2
0 days 01:14:47.938000,GAS,0 days 00:01:33.905000,8.0,1.0,MEDIUM,8.0,Alpine,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,93.905,93.23076923076923,1743.736,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,871.868,1,2,3,15,0.8333333333333334,2,71.84578187006122,0.6818893287586487,1.0,0.6,49.5,3.5,0.574011961513611,0.8473340824937741,0.8454253217279593,0.1958147637935822,0.15345478678422048,0.168130728498443,0.04734685274108873,0.2978809834181167,0.2734422454454147,0.29484882608848995,0.7222204393687679,0.2741624906904717,0.0858188950616165,0.06796968523519945,0.00013738461274024648,0.999103815896596,0.0007587994906636695,1.0,0.007568549438653388,1.0,94.399,94.143,94.13499999999999,-0.4939999999999998,0.2560000000000002,4,0,2
0 days 01:16:21.530000,GAS,0 days 00:01:33.592000,9.0,1.0,MEDIUM,9.0,Alpine,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,93.592,91.13461538461539,1979.376,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,989.688,1,2,3,15,0.8333333333333334,2,73.35715775002075,0.5806211216754263,1.0,0.6,49.5,3.5,0.3063271574228897,0.3544883047209627,0.913401399440089,0.15704087296282462,0.17442342193647323,0.19575085806662262,0.08103749301680495,0.10387321531881459,0.38265195422793324,0.32379416141277506,0.5703759275556224,0.3148521012276905,0.08490603411593738,0.06311820940180067,0.002482224174204975,0.5092225001717269,0.4882952756540684,1.0,0.708576110028157,1.0,93.905,94.399,94.149,-0.3130000000000024,-0.4939999999999998,4,0,2
0 days 01:17:55.385000,GAS,0 days 00:01:33.855000,10.0,1.0,MEDIUM,10.0,Alpine,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,93.855,89.03846153846153,2215.016,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1107.508,1,2,3,15,0.8333333333333334,2,68.98716017493444,0.4505343357549181,1.0,0.6,49.5,3.5,0.49413414556659346,0.5998875420666533,0.8619800271419267,0.19118991514094016,0.18753980626831482,0.21060156560308302,0.10851524723867582,0.11561898098951695,0.26706423375670335,0.2743097666115969,0.6085724780252884,0.3089821922927288,0.09097873725223711,0.06958334107405045,0.6912423229001826,0.1949014984506636,0.11385617864915372,0.0,0.8213551896757523,1.0,93.592,93.905,93.96533333333333,0.26300000000000523,-0.3130000000000024,4,0,2
0 days 01:19:29.221000,GAS,0 days 00:01:33.836000,11.0,1.0,MEDIUM,11.0,Alpine,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,93.836,86.9423076923077,2438.874,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1219.437,1,2,3,15,0.8333333333333334,2,75.24619297878044,0.5567581193652268,1.0,0.6,49.5,3.5,0.36815146406881105,0.43536738289259186,0.8400615659977854,0.18237429383044465,0.17367313408034862,0.2139318151749994,0.09828667406756032,0.12157493630114818,0.3899053525562307,0.34873491405621065,0.507579309277134,0.32171893125713824,0.08554134088912102,0.06206126912251469,0.028124169107828896,0.04375275564753977,0.9281230752446316,2.0,0.30657566734457997,1.0,93.855,93.592,93.78399999999999,-0.019000000000005457,0.26300000000000523,4,0,2
0 days 01:21:02.926000,GAS,0 days 00:01:33.705000,12.0,1.0,MEDIUM,12.0,Alpine,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,93.705,84.84615384615384,2662.732,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1331.366,1,2,3,15,0.8333333333333334,2,75.12875042779672,0.6198279114219486,1.0,0.6,49.5,3.5,0.31222017732013185,0.32278338686872027,0.8270371906577562,0.22686549088584235,0.19521094878505404,0.21188959253687023,0.08244823999588048,0.10879222497124001,0.32347446991578843,0.3393993526682634,0.5685229193512247,0.3193930964343595,0.08759793479909846,0.060520640037154204,0.3605136142079608,0.2813872628441021,0.3580991229479372,0.0,1.0923591020874546,1.0,93.836,93.855,93.76100000000001,-0.13100000000000023,-0.019000000000005457,4,0,2
0 days 01:22:36.609000,GAS,0 days 00:01:33.683000,13.0,1.0,MEDIUM,13.0,Alpine,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,93.683,82.75,2886.59,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1443.295,1,2,3,15,0.8333333333333334,2,76.71315141379074,0.5075861883851186,1.0,0.6,49.5,3.5,0.3854253878121833,0.46674297806411064,0.8507354672295981,0.19494166770743643,0.16471084304049466,0.20900291350780503,0.10179844677769065,0.10820317651666798,0.315026609695434,0.2903846900611342,0.5658315927034425,0.32658079731942113,0.08753306967935504,0.06628061244587918,0.4550955363683626,0.18132192841274444,0.363582535218893,0.0,1.0357310464074458,1.0,93.705,93.836,93.79866666666668,-0.02199999999999136,-0.13100000000000023,4,0,2
0 days 01:24:10.452000,GAS,0 days 00:01:33.843000,14.0,1.0,MEDIUM,14.0,Alpine,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,93.843,80.65384615384616,3110.448,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1555.224,1,2,3,15,0.8333333333333334,2,77.68033348062646,0.5174814323580093,1.0,0.6,49.5,3.5,0.3318617396143904,0.37367236714321367,0.9010269190207587,0.18805033880796113,0.1954538406810723,0.20443211467551164,0.09121848146615055,0.10465162095782674,0.3755446875868365,0.2904178829843973,0.48879460897919486,0.3036522630218979,0.09008991625424773,0.07666516193788947,0.004174156896483626,0.01270860990698593,0.9831172331965307,2.0,0.09508811992257031,1.0,93.683,93.705,93.74133333333333,0.1599999999999966,-0.02199999999999136,4,0,2
0 days 01:25:44.221000,GAS,0 days 00:01:33.769000,15.0,1.0,MEDIUM,15.0,Alpine,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,93.769,78.5576923076923,3334.306,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1667.153,1,2,3,15,0.8333333333333334,2,78.75502459255716,0.4456876436673516,1.0,0.6,49.5,3.5,0.5489623852887802,0.8095305881802966,0.838302314490911,0.20178764365889737,0.18890697222646838,0.1965986841170055,0.06720207179751385,0.3078512043332985,0.29458393224790114,0.3010676136971899,0.633237947832475,0.3080269363127775,0.08397462018020183,0.06184084316304052,0.3234460710309791,0.6060617091396323,0.07049221982938855,1.0,0.8555438025468083,1.0,93.843,93.683,93.74366666666667,-0.07399999999999807,0.1599999999999966,4,0,2
0 days 01:27:17.756000,GAS,0 days 00:01:33.535000,16.0,1.0,MEDIUM,16.0,Alpine,Silverstone,20.5,63.0,1001.5,False,27.8,241,1.8,93.535,76.46153846153845,3558.164,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1779.082,1,2,3,15,0.8333333333333334,2,75.18175145336457,0.5942143808111268,1.0,0.6,49.5,3.5,0.40555496740112845,0.47195998893276686,0.8914708347858493,0.1927199594025933,0.17817149010644567,0.19346449449825667,0.06219069086719965,0.28551427963142223,0.40501149185049834,0.29091061694526876,0.5446991228463297,0.29166173408583806,0.08569024641287447,0.06789913890086013,0.008657950009179974,0.17071204897810202,0.8206300010127182,2.0,0.5051244016288948,1.0,93.769,93.843,93.765,-0.23400000000000887,-0.07399999999999807,4,0,2
0 days 01:28:50.894000,GAS,0 days 00:01:33.138000,17.0,1.0,MEDIUM,17.0,Alpine,Silverstone,20.1,63.0,1001.4,False,27.9,222,2.2,93.138,74.36538461538461,3782.022,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1891.011,1,2,3,15,0.8333333333333334,2,75.6551335936929,0.6113908979375493,1.0,0.6,49.5,3.5,0.5780967888352812,0.8635690771690322,0.8704410722114083,0.17987883761502735,0.18713804083730498,0.19258030878211635,0.059060184541417565,0.10970837739523058,0.3863894426587571,0.3481894405519107,0.5087069587522973,0.3514595927055966,0.08858606648113787,0.05910169526888686,0.02859435066258222,0.02834957534642353,0.9430560739909943,2.0,0.25794447414805516,1.0,93.535,93.769,93.71566666666668,-0.39699999999999136,-0.23400000000000887,4,0,2
0 days 01:30:24.185000,GAS,0 days 00:01:33.291000,18.0,1.0,MEDIUM,18.0,Alpine,Silverstone,20.1,64.0,1001.5,False,28.3,229,2.4,93.291,72.26923076923077,4005.88,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2002.94,1,2,3,15,0.8333333333333334,2,75.09962674333777,0.595585683723787,1.0,0.6,49.5,3.5,0.31341658998877225,0.3655715736590936,0.8644183485849424,0.22155605181288165,0.17947872300091747,0.1973169274700866,0.10729750055189241,0.1232405926488693,0.17134543658055298,0.1441030059609764,0.6613383468313512,0.24757711439399174,0.08776238255281367,0.060491486183817875,0.8386346925774155,0.11822095088083609,0.04314435654174856,0.0,0.5356198630104394,1.0,93.138,93.535,93.48066666666666,0.1529999999999916,-0.39699999999999136,4,0,2
0 days 01:31:57.384000,GAS,0 days 00:01:33.199000,19.0,1.0,MEDIUM,19.0,Alpine,Silverstone,20.1,64.0,1001.4,False,28.9,239,3.4,93.199,70.17307692307692,4217.956,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2108.978,1,2,3,15,0.8333333333333334,2,75.54313348209516,0.6270186542462453,1.0,0.6,49.5,3.5,0.39958271004165885,0.5902474373220412,0.8647137504624889,0.21473458672981735,0.18040084009658067,0.18726234955538815,0.04468683526552828,0.2810077976314363,0.3255756909926552,0.31378835576116865,0.5812482721652624,0.3039609736371343,0.08311226824657829,0.056706370392936765,0.3584495091727089,0.30857244601261463,0.3329780448146763,0.0,1.0967454656330666,1.0,93.291,93.138,93.32133333333333,-0.09199999999999875,0.1529999999999916,4,0,2
0 days 01:33:30.632000,GAS,0 days 00:01:33.248000,20.0,1.0,MEDIUM,20.0,Alpine,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,93.248,68.07692307692307,4441.814,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2220.907,1,2,3,15,0.8333333333333334,2,71.10541884263677,0.7649410282655937,1.0,0.6,49.5,3.5,0.3358288091828291,0.3891045366340654,0.8729780271304632,0.2139433062963652,0.2081952472804189,0.22449930899450227,0.06808069103308304,0.10884049228567329,0.2904148546487623,0.30662359496479913,0.5907772329127838,0.3071661257629027,0.08449030349681239,0.06318990171711895,0.507573873774455,0.25598146386797865,0.23644466235756625,0.0,1.0339685711011801,1.0,93.199,93.291,93.20933333333333,0.049000000000006594,-0.09199999999999875,4,0,2
0 days 01:35:03.730000,GAS,0 days 00:01:33.098000,21.0,1.0,MEDIUM,21.0,Alpine,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,93.098,65.98076923076923,4665.672,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2332.836,1,2,3,15,0.8333333333333334,2,75.30128335503215,0.7616590804264601,1.0,0.6,49.5,3.5,0.4834529081701178,0.7947988931515663,0.8841105316701154,0.20637054496787421,0.19992196762209727,0.2155098297755285,0.0711540042735504,0.09217280408799654,0.2750105373302711,0.223392686662564,0.6499049270820224,0.24658795449603188,0.08376582470488193,0.06135550415605261,0.08903403215177573,0.8512492655413447,0.05971670230687975,1.0,0.5207340463938157,1.0,93.248,93.199,93.246,-0.15000000000000568,0.049000000000006594,4,0,2
0 days 01:36:36.898000,GAS,0 days 00:01:33.168000,22.0,1.0,MEDIUM,22.0,Alpine,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,93.168,63.88461538461538,4889.53,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2444.765,1,2,3,15,0.8333333333333334,2,75.95773900656937,0.773653687480427,1.0,0.6,49.5,3.5,0.3167667013073471,0.33886631622835006,0.8478669677754374,0.22292408189549295,0.17877012586636928,0.21004197977084052,0.11924429502968734,0.13221823095493204,0.2395114166689683,0.18844137711520703,0.6112128678906027,0.23736917285875933,0.08821667009219215,0.08553889754525731,0.7895348235103594,0.12798022801071976,0.0824849484789206,0.0,0.6554994056844959,1.0,93.098,93.248,93.18166666666667,0.07000000000000739,-0.15000000000000568,4,0,2
0 days 01:38:09.744000,GAS,0 days 00:01:32.846000,23.0,1.0,MEDIUM,23.0,Alpine,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,92.846,61.78846153846153,5113.388,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2556.694,1,2,3,15,0.8333333333333334,2,71.68584832011817,0.7906050196384086,1.0,0.6,49.5,3.5,0.37157345509579115,0.478142832710349,0.8427125249903286,0.18541651345533097,0.20224978768846996,0.20571991690189953,0.07795152022513671,0.09222060722263258,0.3310853639704712,0.29835717481371016,0.5973928063437252,0.28931107371283227,0.09147784282292212,0.06441640019544288,0.26562360793508255,0.5368370515077892,0.19753934055712843,1.0,1.006448552335795,1.0,93.168,93.098,93.17133333333334,-0.32200000000000273,0.07000000000000739,4,0,2
0 days 01:39:42.908000,GAS,0 days 00:01:33.164000,24.0,1.0,MEDIUM,24.0,Alpine,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,93.164,59.69230769230769,5337.246,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2668.623,1,2,3,15,0.8333333333333334,2,75.49202051420498,0.717914143236958,1.0,0.6,49.5,3.5,0.43654478739749175,0.5099486255910648,0.8829334630822869,0.2180164394550831,0.1845930903429884,0.1963353528282442,0.1248215366377143,0.154807372871839,0.3050928035930396,0.26997930351381233,0.5880548316800693,0.2788383386735668,0.08610502165863605,0.06481930924587356,0.32095842881103415,0.35427129687060765,0.324770274318358,1.0,1.0976244960849595,1.0,92.846,93.168,93.03733333333334,0.31799999999999784,-0.32200000000000273,4,0,2
0 days 01:41:16.006000,GAS,0 days 00:01:33.098000,25.0,1.0,MEDIUM,25.0,Alpine,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,93.098,57.59615384615385,5561.104,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2780.552,1,2,3,15,0.8333333333333334,2,73.56613173881853,0.7717641677956479,1.0,0.6,49.5,3.5,0.48711694561480134,0.6172978381630299,0.8209114007722751,0.23075903930905328,0.18472181813432959,0.2068352617691327,0.1204797869247877,0.12241441943555396,0.243399731002681,0.2259012198688831,0.5951116709003236,0.2511818971289391,0.0881657184629577,0.07420489931067425,0.6058214529109747,0.22831559673599766,0.1658629503530275,0.0,0.9388359720708785,1.0,93.164,92.846,93.05933333333333,-0.0660000000000025,0.31799999999999784,4,0,2
0 days 01:42:49.249000,GAS,0 days 00:01:33.243000,26.0,1.0,MEDIUM,26.0,Alpine,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,93.243,55.5,5784.962,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2892.481,1,2,3,15,0.8333333333333334,2,76.3671155318458,0.8515553123688282,1.0,0.6,49.5,3.5,0.3812427951082699,0.5539209101898391,0.8771567871898757,0.1905870295379617,0.18129472813911365,0.2026471137185338,0.07541858524688136,0.093442790591441,0.32849329457606863,0.293317400700064,0.5626614103367537,0.27536359265788973,0.08451043621808535,0.06303682345364592,0.25959003672162906,0.2086472584008375,0.5317627048775336,2.0,1.0129087414617464,1.0,93.098,93.164,93.036,0.14499999999999602,-0.0660000000000025,4,0,2
